Lat,Lng,Count
33.8,-118.13,14
40.2,-111.65,14
34.0,-118.41,14
36.13,-86.73,14
34.07,-118.1,14
28.54,-81.53,14
33.88,-118.12,14
33.88,-118.16,14
33.77,-117.93,14
41.82,-71.38,14
34.03,-117.81,14
39.95,-83.01,14
26.37,-80.17,14
39.7,-86.11,14
34.37,-118.5,14
39.26,-76.56,14
39.11,-77.19,14
44.97,-122.99,14
40.74,-74.06,14
27.49,-82.47,14
40.7,-73.49,14
38.26,-85.74,14
32.93,-96.81,14
33.91,-118.29,14
45.38,-122.58,14
40.8,-74.19,14
47.49,-122.19,14
40.12,-111.66,14
40.16,-111.65,14
29.77,-95.35,14
33.93,-118.34,14
38.02,-121.94,14
32.66,-117.08,14
37.63,-122.09,14
34.07,-117.57,14
38.56,-121.46,14
34.51,-118.11,14
34.17,-118.56,14
45.53,-122.62,14
37.86,-122.21,14
39.1,-94.68,14
34.36,-117.44,14
39.26,-104.89,14
34.07,-117.76,14
39.05,-94.48,14
34.07,-117.87,14
26.69,-80.07,14
33.77,-117.91,14
32.87,-96.77,14
29.75,-95.46,14
33.71,-84.21,14
37.99,-122.3,14
37.7,-122.47,14
34.04,-118.02,14
25.92,-80.31,14
32.86,-96.66,14
32.92,-96.74,14
39.05,-77.15,14
34.0,-118.07,14
37.89,-122.06,14
39.83,-104.98,14
37.61,-122.39,14
41.85,-87.96,14
39.75,-86.14,14
42.36,-83.08,14
41.83,-87.7,14
40.71,-73.46,14
42.51,-83.12,14
34.27,-118.45,14
39.78,-105.13,14
33.91,-84.2,14
40.72,-111.54,14
32.96,-96.92,14
42.49,-83.11,14
29.74,-95.35,14
42.45,-82.92,14
40.75,-74.12,14
44.03,-123.03,14
38.62,-121.52,14
37.41,-121.91,14
35.22,-80.83,14
38.27,-122.67,14
42.28,-87.91,14
39.1,-84.5,14
39.77,-104.84,14
40.73,-73.91,14
38.58,-121.51,14
39.42,-76.64,14
41.87,-87.82,14
44.96,-93.2,14
33.72,-84.39,14
41.36,-75.06,14
33.88,-118.03,13
35.2,-80.79,13
34.07,-117.53,13
35.82,-78.6,13
39.7,-86.18,13
32.66,-97.24,13
26.28,-80.13,13
26.01,-80.21,13
26.0,-80.22,13
33.85,-117.87,13
34.17,-118.58,13
36.15,-86.77,13
42.96,-70.86,13
32.93,-96.79,13
37.55,-77.44,13
40.83,-73.85,13
40.68,-74.28,13
29.6,-95.2,13
39.76,-86.14,13
35.81,-78.6,13
26.46,-80.09,13
33.61,-84.4,13
42.35,-83.11,13
39.39,-76.53,13
40.79,-73.82,13
33.02,-96.71,13
33.9,-117.5,13
37.31,-121.83,13
37.77,-122.42,13
32.75,-117.16,13
37.8,-122.28,13
40.78,-74.05,13
32.84,-117.12,13
39.11,-94.59,13
39.09,-94.54,13
41.89,-87.66,13
42.2,-87.99,13
29.73,-95.39,13
39.05,-94.5,13
34.1,-118.24,13
33.82,-118.19,13
41.21,-111.99,13
34.17,-118.3,13
33.86,-117.88,13
30.11,-95.44,13
40.74,-73.9,13
29.83,-95.39,13
38.16,-121.68,13
33.81,-117.88,13
38.55,-77.34,13
38.59,-121.55,13
40.67,-73.8,13
32.73,-96.82,13
37.33,-121.87,13
38.93,-94.69,13
39.89,-83.04,13
38.89,-77.01,13
40.85,-73.97,13
33.86,-117.99,13
33.95,-84.13,13
33.92,-118.29,13
38.97,-94.72,13
37.74,-121.57,13
39.07,-94.51,13
44.97,-93.31,13
40.46,-111.91,13
41.58,-87.56,13
33.46,-112.04,13
44.59,-123.06,13
33.75,-84.35,13
33.87,-118.24,13
41.82,-87.74,13
40.72,-112.23,13
41.63,-87.58,13
42.43,-83.22,13
29.76,-95.37,13
34.08,-117.75,13
33.53,-112.11,13
33.62,-84.4,13
45.36,-122.76,13
26.1,-80.17,13
34.04,-118.38,13
44.08,-121.3,13
41.62,-87.58,13
38.96,-77.19,13
39.41,-76.6,13
33.84,-117.83,13
39.1,-94.58,13
25.95,-80.18,13
35.27,-80.85,13
37.93,-122.06,13
42.18,-122.66,13
33.66,-117.75,13
42.97,-73.8,13
45.6,-121.14,13
32.72,-117.11,13
34.12,-118.34,13
34.04,-118.3,13
43.25,-123.36,13
37.46,-122.14,13
37.32,-121.96,13
33.79,-118.1,13
37.33,-121.94,13
45.15,-122.88,13
42.49,-83.23,13
40.75,-111.95,13
34.07,-117.54,13
47.62,-122.34,13
38.6,-121.44,13
34.09,-118.24,13
45.47,-122.64,13
32.72,-117.1,13
35.21,-80.84,13
27.41,-80.4,13
33.76,-84.47,13
38.75,-77.19,13
29.81,-95.35,13
37.47,-122.16,13
34.08,-118.3,13
47.64,-122.19,13
41.88,-87.69,13
39.16,-94.5,13
34.07,-117.96,13
42.39,-83.0,13
33.9,-84.48,13
43.01,-71.48,13
37.42,-122.09,13
39.98,-83.12,13
40.7,-111.87,13
28.54,-81.4,13
33.84,-84.31,13
36.74,-119.81,13
42.32,-83.74,13
26.71,-80.08,13
47.16,-122.48,13
29.73,-95.48,13
29.82,-95.38,13
38.94,-94.56,13
37.32,-121.99,13
38.63,-121.5,13
40.77,-74.03,13
37.33,-121.89,13
32.76,-96.78,13
34.18,-118.4,13
40.75,-74.17,13
34.06,-81.04,13
34.13,-117.92,13
34.03,-118.25,13
44.95,-93.08,13
34.16,-118.27,13
44.93,-93.27,13
43.0,-85.68,13
44.1,-123.16,13
37.85,-122.23,13
40.81,-73.9,13
40.72,-112.11,13
47.69,-122.33,13
45.14,-122.89,13
35.16,-80.89,13
33.95,-117.39,13
47.58,-122.19,13
41.98,-87.79,13
33.88,-117.54,13
29.61,-95.39,13
32.95,-117.24,13
33.78,-84.6,13
26.43,-80.09,13
34.07,-117.93,13
41.85,-87.65,13
33.94,-118.09,13
29.72,-95.27,13
34.07,-118.22,13
32.72,-96.76,13
33.69,-84.31,13
38.7,-90.45,13
37.92,-122.06,13
32.71,-117.1,13
42.12,-87.78,13
32.74,-97.32,13
33.14,-117.17,13
34.15,-118.36,13
30.29,-81.63,13
33.68,-84.31,13
33.82,-117.88,13
32.72,-117.12,13
33.46,-112.06,13
33.43,-111.89,13
38.59,-121.5,13
42.93,-85.68,13
45.39,-122.58,13
39.03,-84.61,13
26.08,-80.18,13
26.65,-80.07,13
47.75,-122.33,13
39.23,-76.71,13
40.71,-74.25,13
38.91,-76.85,13
25.97,-80.25,13
26.39,-80.1,13
33.49,-112.11,13
33.72,-117.97,13
33.89,-117.88,13
39.29,-76.55,13
33.9,-117.46,13
40.72,-111.83,13
32.75,-97.29,13
41.77,-72.69,13
33.99,-117.89,13
33.77,-117.92,13
44.11,-121.3,13
33.91,-84.21,13
40.85,-111.91,13
47.53,-122.2,13
29.78,-95.54,13
44.27,-121.17,13
39.09,-94.49,13
32.76,-97.06,13
37.32,-121.97,13
34.04,-118.16,13
41.95,-87.73,13
37.42,-121.93,12
33.38,-111.97,12
35.09,-80.85,12
43.02,-123.3,12
33.68,-117.85,12
45.52,-122.8,12
37.7,-121.89,12
27.97,-82.45,12
42.33,-83.09,12
44.23,-121.2,12
47.42,-122.28,12
39.17,-76.73,12
34.34,-118.51,12
34.07,-117.6,12
35.11,-106.62,12
38.15,-122.45,12
41.71,-87.6,12
30.25,-81.59,12
33.67,-80.9,12
34.15,-118.08,12
33.83,-118.29,12
28.58,-81.38,12
37.55,-122.03,12
37.38,-122.07,12
32.93,-96.9,12
26.53,-80.07,12
33.72,-84.5,12
38.8,-77.17,12
42.62,-123.38,12
41.64,-87.58,12
34.23,-118.39,12
47.63,-122.19,12
44.95,-93.11,12
44.94,-123.06,12
45.43,-122.76,12
26.06,-80.16,12
41.24,-112.01,12
29.78,-95.45,12
41.3,-112.03,12
37.7,-121.85,12
34.04,-81.1,12
39.02,-77.02,12
45.36,-122.62,12
38.86,-77.37,12
37.96,-122.32,12
34.15,-118.1,12
34.06,-118.24,12
37.73,-122.42,12
42.4,-83.43,12
26.08,-80.22,12
33.97,-118.12,12
34.17,-118.39,12
33.8,-118.14,12
39.3,-76.74,12
33.46,-112.09,12
26.19,-80.21,12
28.76,-81.36,12
33.66,-84.5,12
39.31,-76.75,12
38.92,-76.85,12
38.0,-122.04,12
34.15,-118.66,12
41.87,-87.65,12
40.45,-104.99,12
34.3,-118.42,12
35.14,-80.93,12
35.31,-80.76,12
33.75,-118.29,12
37.6,-122.38,12
42.94,-71.39,12
47.55,-122.33,12
44.95,-93.02,12
41.87,-87.87,12
40.95,-73.85,12
28.05,-82.45,12
40.68,-73.69,12
33.74,-84.4,12
44.64,-123.06,12
33.88,-117.6,12
33.12,-117.1,12
44.89,-93.37,12
34.01,-117.83,12
44.45,-118.79,12
37.58,-122.32,12
39.65,-104.92,12
33.66,-117.79,12
44.93,-93.07,12
33.93,-118.21,12
34.04,-117.55,12
38.54,-121.74,12
40.76,-111.91,12
37.33,-122.04,12
33.92,-84.31,12
27.79,-82.36,12
29.68,-95.37,12
41.87,-87.86,12
42.34,-83.22,12
34.09,-118.3,12
42.74,-123.37,12
40.74,-73.83,12
40.77,-73.91,12
33.91,-118.07,12
41.06,-81.51,12
26.94,-80.15,12
37.83,-122.31,12
33.91,-118.18,12
33.89,-84.27,12
34.15,-118.05,12
37.17,-113.45,12
44.86,-93.25,12
37.5,-121.93,12
41.71,-87.61,12
33.87,-117.67,12
37.87,-122.3,12
32.67,-96.97,12
33.62,-117.71,12
37.25,-121.94,12
26.1,-80.26,12
29.77,-95.17,12
33.81,-84.37,12
27.38,-82.45,12
41.04,-81.57,12
33.11,-117.1,12
47.3,-122.26,12
38.55,-121.7,12
47.65,-122.32,12
42.87,-71.34,12
28.5,-81.43,12
25.97,-80.29,12
37.66,-122.11,12
32.8,-96.72,12
40.73,-111.77,12
39.29,-104.9,12
33.86,-118.0,12
34.23,-118.41,12
41.71,-87.63,12
34.01,-118.06,12
34.32,-118.49,12
41.71,-87.64,12
40.7,-111.8,12
37.69,-122.14,12
34.07,-117.4,12
33.88,-117.58,12
39.26,-76.59,12
34.15,-118.14,12
39.78,-105.1,12
33.91,-84.48,12
33.62,-84.47,12
33.91,-118.13,12
45.64,-120.99,12
33.18,-117.35,12
39.1,-94.56,12
32.67,-117.11,12
35.41,-80.86,12
40.71,-73.95,12
40.83,-74.13,12
34.3,-117.46,12
34.0,-118.28,12
42.35,-71.06,12
42.49,-83.28,12
40.7,-73.51,12
40.75,-73.76,12
33.94,-117.29,12
36.08,-86.7,12
41.13,-112.03,12
42.12,-122.62,12
37.32,-121.98,12
38.21,-122.14,12
33.77,-118.01,12
33.92,-117.88,12
26.09,-80.17,12
32.76,-97.05,12
37.63,-122.11,12
40.71,-112.02,12
36.12,-86.73,12
35.76,-78.6,12
41.21,-111.98,12
35.29,-80.77,12
32.7,-96.63,12
42.38,-83.06,12
37.52,-77.43,12
33.46,-112.12,12
38.21,-122.16,12
38.62,-90.19,12
28.54,-81.29,12
33.96,-118.25,12
41.93,-87.7,12
38.78,-90.36,12
33.39,-111.9,12
42.38,-83.07,12
34.14,-117.97,12
32.81,-96.86,12
33.73,-84.39,12
34.15,-118.34,12
35.1,-80.99,12
33.62,-84.44,12
35.28,-80.8,12
33.87,-117.74,12
38.24,-122.62,12
47.98,-122.19,12
35.21,-80.83,12
39.4,-77.43,12
35.27,-80.84,12
33.67,-84.34,12
47.74,-122.33,12
42.24,-87.99,12
45.53,-122.84,12
32.94,-96.75,12
42.39,-88.0,12
41.03,-111.91,12
33.88,-118.17,12
44.86,-93.31,12
47.99,-122.18,12
36.11,-86.72,12
38.47,-122.73,12
47.28,-122.31,12
29.85,-95.39,12
45.48,-122.57,12
45.26,-122.78,12
28.45,-81.1,12
39.27,-76.56,12
40.89,-111.9,12
41.13,-73.29,12
25.9,-80.39,12
44.86,-93.23,12
41.57,-87.35,12
45.54,-122.5,12
39.84,-86.04,12
33.88,-118.11,12
41.7,-72.81,12
34.06,-118.17,12
39.28,-76.55,12
42.41,-82.96,12
33.77,-118.04,12
38.89,-76.96,12
40.69,-73.59,12
47.61,-122.34,12
40.9,-74.14,12
33.8,-118.12,12
42.42,-83.42,11
35.22,-80.82,11
34.26,-118.33,11
40.08,-111.71,11
38.96,-76.87,11
38.55,-121.42,11
42.63,-123.38,11
35.08,-80.77,11
40.68,-73.64,11
44.95,-93.1,11
40.0,-111.48,11
32.94,-96.9,11
38.65,-121.07,11
40.49,-74.3,11
40.8,-73.93,11
38.94,-76.88,11
28.01,-82.33,11
37.7,-121.94,11
44.26,-121.18,11
34.02,-117.76,11
40.39,-111.84,11
39.78,-104.95,11
33.99,-117.35,11
42.38,-122.91,11
32.81,-96.79,11
29.78,-95.56,11
36.11,-86.77,11
30.06,-95.43,11
33.7,-84.26,11
39.89,-86.05,11
33.13,-117.1,11
32.67,-96.73,11
40.68,-73.67,11
35.8,-78.69,11
37.33,-121.88,11
38.68,-121.34,11
42.56,-82.86,11
33.74,-84.36,11
37.64,-121.89,11
38.5,-121.45,11
34.07,-117.9,11
38.95,-76.84,11
26.7,-80.07,11
33.46,-112.3,11
42.35,-83.05,11
37.39,-121.98,11
38.3,-122.03,11
36.97,-76.29,11
33.77,-84.56,11
40.74,-112.19,11
42.75,-73.77,11
40.48,-104.62,11
33.74,-84.33,11
34.2,-118.41,11
38.48,-121.43,11
33.83,-84.43,11
47.59,-122.25,11
40.75,-111.65,11
34.37,-118.56,11
34.12,-117.83,11
25.88,-80.32,11
38.8,-77.16,11
42.16,-87.87,11
40.78,-73.56,11
25.93,-80.29,11
45.41,-122.74,11
25.78,-80.42,11
40.75,-73.75,11
42.38,-83.44,11
28.47,-81.46,11
37.89,-122.31,11
38.0,-122.07,11
27.92,-82.61,11
40.13,-74.69,11
41.56,-87.75,11
37.76,-121.97,11
37.7,-122.03,11
40.68,-73.8,11
38.77,-90.28,11
42.41,-83.22,11
44.95,-93.16,11
41.8,-87.81,11
25.62,-80.38,11
33.83,-84.36,11
34.15,-118.11,11
33.41,-112.01,11
41.98,-87.81,11
40.74,-74.21,11
34.09,-118.31,11
40.78,-73.65,11
27.45,-82.46,11
40.74,-73.82,11
37.15,-121.99,11
39.02,-94.5,11
34.07,-117.89,11
45.33,-122.77,11
33.77,-84.49,11
32.73,-117.11,11
39.1,-94.81,11
42.49,-83.08,11
34.08,-117.62,11
34.34,-118.5,11
39.97,-74.91,11
40.53,-74.34,11
45.45,-122.58,11
36.83,-76.14,11
34.13,-118.48,11
33.76,-117.86,11
34.01,-117.34,11
33.09,-117.3,11
37.57,-121.89,11
47.48,-122.27,11
41.39,-73.6,11
41.71,-87.65,11
34.15,-118.16,11
34.23,-117.42,11
38.83,-77.12,11
39.9,-86.05,11
38.67,-77.25,11
39.63,-104.9,11
26.24,-80.14,11
40.77,-111.93,11
34.17,-118.54,11
34.13,-117.93,11
42.47,-83.43,11
42.46,-83.43,11
41.97,-87.77,11
44.56,-123.06,11
40.71,-111.82,11
42.86,-123.25,11
33.88,-117.57,11
29.73,-95.42,11
38.95,-76.86,11
34.08,-117.74,11
39.02,-76.93,11
37.72,-122.45,11
27.05,-80.24,11
43.91,-123.01,11
41.75,-72.72,11
40.11,-83.03,11
38.54,-121.51,11
25.93,-80.23,11
44.83,-123.01,11
32.77,-96.92,11
39.06,-84.54,11
38.87,-76.98,11
41.91,-87.93,11
42.24,-87.86,11
29.78,-95.57,11
45.01,-122.99,11
33.9,-84.47,11
32.76,-117.2,11
41.79,-71.42,11
39.91,-74.99,11
47.6,-122.34,11
33.77,-84.52,11
40.73,-111.91,11
33.46,-112.19,11
34.03,-81.11,11
33.46,-112.03,11
40.73,-73.32,11
40.83,-73.95,11
33.67,-84.33,11
25.69,-80.35,11
40.78,-73.54,11
40.73,-74.1,11
45.5,-122.79,11
37.25,-121.91,11
33.85,-118.21,11
38.93,-94.52,11
40.89,-73.89,11
41.37,-81.52,11
35.2,-80.73,11
38.84,-77.44,11
40.08,-82.91,11
42.96,-71.42,11
42.5,-83.37,11
28.54,-81.39,11
32.76,-96.81,11
29.39,-98.48,11
33.57,-84.28,11
35.22,-80.87,11
38.9,-77.22,11
28.03,-82.45,11
43.96,-123.01,11
33.85,-117.82,11
39.03,-94.69,11
34.01,-118.41,11
34.14,-117.49,11
38.89,-77.22,11
33.96,-118.17,11
37.83,-122.28,11
34.03,-117.68,11
38.87,-77.3,11
39.98,-82.98,11
33.46,-112.0,11
34.07,-118.03,11
34.07,-117.81,11
38.83,-77.11,11
37.79,-122.21,11
38.73,-104.74,11
37.37,-121.85,11
37.32,-121.93,11
32.75,-96.77,11
33.49,-112.26,11
33.94,-84.15,11
41.94,-87.7,11
28.54,-81.33,11
28.44,-81.4,11
33.46,-112.05,11
42.38,-83.03,11
29.81,-95.38,11
26.66,-80.07,11
39.92,-105.11,11
41.81,-88.04,11
33.04,-80.15,11
36.12,-86.77,11
47.61,-122.19,11
40.74,-111.67,11
40.76,-111.9,11
41.83,-88.03,11
39.23,-76.52,11
34.12,-117.85,11
44.07,-117.0,11
41.1,-73.95,11
34.06,-118.18,11
34.27,-118.47,11
25.78,-80.31,11
39.7,-104.83,11
34.2,-118.34,11
25.73,-80.38,11
41.22,-111.97,11
39.18,-104.85,11
34.0,-84.56,11
33.88,-117.55,11
35.75,-78.65,11
39.74,-104.83,11
32.75,-117.12,11
33.74,-84.37,11
33.8,-84.25,11
25.76,-80.32,11
40.42,-74.21,11
34.17,-118.57,11
34.07,-118.27,11
39.78,-86.14,11
34.03,-117.62,11
33.74,-117.99,11
42.04,-87.76,11
40.84,-111.92,11
38.86,-77.22,11
40.62,-111.91,11
42.29,-122.83,11
34.06,-118.46,11
32.88,-117.23,11
34.07,-118.08,11
34.03,-118.0,11
33.84,-118.26,11
37.76,-122.21,11
43.03,-87.97,11
41.76,-87.87,11
35.31,-80.85,11
47.19,-122.46,11
35.82,-78.62,11
34.03,-117.69,11
30.17,-81.56,11
33.81,-81.01,11
47.5,-122.2,11
38.93,-94.67,11
43.05,-76.14,11
39.6,-104.89,11
33.96,-84.52,11
29.66,-95.56,11
37.68,-113.06,11
41.81,-71.4,11
37.26,-121.96,11
33.87,-118.27,11
37.26,-121.8,11
42.28,-87.95,11
34.07,-118.15,11
45.05,-122.97,11
42.42,-123.03,11
45.43,-122.74,11
29.79,-95.37,11
38.01,-122.27,11
37.57,-122.32,11
42.92,-71.38,11
27.79,-82.66,11
34.1,-117.98,11
37.31,-121.91,11
40.7,-74.16,11
33.8,-117.88,11
44.04,-123.05,11
38.81,-77.22,11
42.42,-123.16,11
34.08,-117.7,11
36.16,-86.79,11
34.02,-117.77,11
33.41,-111.89,11
30.19,-81.69,11
42.37,-83.14,11
42.73,-84.51,11
34.15,-118.15,11
33.84,-117.88,11
40.73,-111.89,11
40.7,-73.82,11
40.91,-74.1,10
41.05,-73.55,10
39.94,-104.99,10
42.67,-73.73,10
40.67,-111.95,10
40.75,-111.63,10
38.75,-121.27,10
29.62,-95.39,10
28.12,-80.71,10
34.07,-117.86,10
40.53,-111.88,10
46.1,-123.07,10
32.91,-80.03,10
37.82,-121.99,10
47.57,-122.34,10
41.02,-111.94,10
41.68,-83.6,10
39.02,-77.12,10
33.55,-84.27,10
37.7,-121.78,10
34.11,-117.53,10
40.51,-111.98,10
39.73,-105.01,10
37.96,-122.33,10
38.19,-85.73,10
37.7,-121.9,10
34.06,-118.16,10
38.92,-94.77,10
37.4,-122.05,10
38.55,-90.43,10
34.14,-118.02,10
38.94,-94.48,10
34.16,-118.29,10
33.89,-118.19,10
32.99,-117.26,10
33.93,-117.88,10
35.1,-80.88,10
25.64,-80.39,10
40.77,-73.68,10
26.28,-81.74,10
34.15,-118.07,10
41.98,-87.87,10
27.98,-82.33,10
45.25,-123.85,10
34.03,-84.05,10
29.76,-95.15,10
33.98,-117.84,10
39.8,-86.03,10
45.4,-122.74,10
26.68,-80.17,10
34.84,-82.29,10
28.69,-81.23,10
25.8,-80.21,10
26.44,-80.09,10
42.2,-121.7,10
37.33,-122.02,10
36.04,-86.78,10
32.68,-97.01,10
42.39,-122.92,10
40.71,-73.96,10
40.73,-112.02,10
30.21,-81.51,10
43.09,-88.06,10
45.4,-122.57,10
34.3,-118.48,10
41.76,-87.89,10
37.77,-122.23,10
26.09,-80.23,10
44.64,-121.13,10
32.85,-117.12,10
37.07,-121.22,10
41.64,-72.68,10
40.33,-111.64,10
41.76,-72.65,10
42.95,-85.67,10
34.1,-81.17,10
33.75,-84.23,10
39.1,-94.61,10
42.48,-123.35,10
33.1,-117.31,10
28.0,-82.45,10
38.82,-76.89,10
34.43,-118.38,10
40.82,-74.12,10
34.24,-118.41,10
41.96,-87.73,10
41.11,-73.43,10
45.6,-121.18,10
40.65,-111.94,10
42.97,-85.64,10
39.64,-104.9,10
37.81,-122.24,10
39.83,-75.09,10
41.58,-87.54,10
33.67,-117.89,10
39.02,-77.1,10
29.66,-95.39,10
37.93,-122.32,10
29.72,-95.38,10
37.53,-122.0,10
25.79,-80.32,10
35.97,-78.87,10
34.31,-117.47,10
37.48,-121.93,10
28.55,-81.56,10
40.32,-111.73,10
44.1,-123.13,10
33.85,-117.53,10
44.0,-121.33,10
42.28,-84.36,10
29.72,-95.5,10
40.75,-73.85,10
42.34,-83.13,10
33.81,-118.18,10
27.95,-82.53,10
35.77,-78.74,10
42.9,-85.68,10
41.68,-83.57,10
41.75,-87.62,10
34.04,-117.32,10
42.97,-85.7,10
34.08,-117.63,10
41.24,-111.98,10
42.25,-121.79,10
47.59,-122.23,10
44.77,-93.29,10
38.24,-77.5,10
39.38,-76.45,10
39.15,-77.22,10
47.47,-122.21,10
33.93,-118.26,10
28.44,-81.41,10
37.82,-122.31,10
44.04,-116.97,10
27.11,-82.38,10
33.66,-117.78,10
40.2,-104.98,10
41.81,-72.66,10
25.74,-80.32,10
32.88,-96.69,10
42.48,-83.43,10
38.88,-77.27,10
40.76,-74.0,10
33.01,-96.71,10
39.16,-104.85,10
42.32,-88.11,10
41.9,-87.92,10
34.91,-82.11,10
37.64,-121.88,10
33.65,-84.4,10
42.85,-78.79,10
33.5,-84.23,10
38.9,-77.02,10
39.02,-76.98,10
45.48,-122.79,10
44.18,-121.24,10
38.02,-121.9,10
34.17,-118.16,10
28.05,-82.35,10
38.6,-90.45,10
42.49,-82.92,10
37.69,-122.12,10
42.2,-87.93,10
41.87,-87.91,10
33.77,-118.05,10
37.52,-122.26,10
28.37,-81.51,10
34.03,-117.7,10
26.53,-80.17,10
39.13,-94.57,10
35.21,-80.82,10
41.72,-87.63,10
39.09,-94.63,10
44.95,-93.12,10
40.93,-73.88,10
42.04,-87.87,10
41.81,-87.75,10
42.4,-122.94,10
29.7,-95.46,10
33.85,-84.25,10
41.58,-87.58,10
39.79,-86.13,10
32.68,-96.82,10
26.21,-80.14,10
34.12,-117.9,10
32.77,-96.82,10
32.65,-96.78,10
41.06,-81.5,10
43.06,-123.34,10
32.66,-96.73,10
38.64,-121.27,10
47.55,-122.32,10
45.12,-122.91,10
34.15,-118.22,10
34.0,-117.37,10
40.78,-111.95,10
34.02,-118.18,10
38.64,-121.38,10
42.15,-88.04,10
41.68,-88.07,10
34.07,-117.21,10
39.45,-104.88,10
32.79,-117.16,10
42.49,-83.47,10
45.06,-93.21,10
41.22,-112.01,10
42.98,-83.73,10
25.81,-80.25,10
33.87,-118.22,10
33.06,-96.69,10
33.43,-112.09,10
41.28,-72.95,10
42.46,-123.32,10
34.09,-117.3,10
40.83,-74.12,10
35.24,-80.94,10
37.45,-113.23,10
37.54,-122.02,10
32.66,-97.29,10
39.78,-104.89,10
43.65,-70.33,10
32.81,-96.63,10
39.8,-86.05,10
33.85,-117.89,10
29.8,-95.45,10
28.34,-81.38,10
37.5,-122.23,10
38.87,-77.04,10
33.66,-112.11,10
38.74,-77.19,10
28.47,-81.44,10
34.14,-117.58,10
38.67,-121.6,10
40.33,-104.98,10
33.86,-118.32,10
40.73,-74.04,10
39.06,-76.93,10
37.3,-121.88,10
37.95,-122.51,10
41.88,-87.68,10
42.7,-73.84,10
37.41,-122.06,10
34.15,-117.32,10
41.2,-73.27,10
45.44,-122.77,10
42.01,-87.75,10
37.33,-122.06,10
45.54,-122.7,10
40.61,-111.31,10
32.98,-80.08,10
42.44,-123.28,10
33.62,-84.43,10
32.85,-96.64,10
34.99,-85.2,10
32.83,-117.12,10
41.69,-71.48,10
39.05,-94.42,10
38.85,-77.39,10
40.63,-74.3,10
45.06,-93.19,10
39.11,-94.56,10
44.86,-93.15,10
42.49,-83.3,10
42.08,-122.6,10
39.73,-105.03,10
37.94,-122.32,10
40.68,-111.98,10
26.08,-80.19,10
37.32,-121.92,10
33.89,-118.05,10
33.62,-84.48,10
34.27,-118.49,10
38.64,-121.46,10
37.79,-122.18,10
42.0,-87.87,10
37.98,-122.32,10
40.69,-73.57,10
47.02,-122.91,10
33.78,-84.25,10
39.14,-104.86,10
33.89,-118.1,10
33.92,-84.33,10
43.61,-123.22,10
40.7,-111.98,10
33.98,-81.19,10
34.03,-118.4,10
34.08,-118.28,10
34.08,-117.54,10
40.76,-111.92,10
34.07,-118.02,10
47.58,-122.14,10
33.22,-111.99,10
47.58,-122.17,10
38.44,-122.72,10
32.96,-117.1,10
35.19,-80.77,10
37.94,-122.52,10
45.58,-122.77,10
41.9,-87.62,10
29.8,-95.56,10
39.27,-76.63,10
33.86,-84.48,10
37.7,-121.88,10
47.5,-122.28,10
41.87,-87.8,10
39.9,-82.9,10
33.39,-111.94,10
42.74,-73.69,10
40.68,-111.46,10
47.23,-122.45,10
41.94,-71.47,10
38.02,-121.95,10
37.63,-122.4,10
37.9,-122.08,10
44.88,-123.0,10
37.7,-122.02,10
33.46,-112.15,10
37.78,-122.24,10
42.76,-73.76,10
32.66,-96.72,10
33.5,-112.04,10
35.27,-80.83,10
47.85,-122.26,10
37.55,-122.3,10
37.72,-122.4,10
40.27,-111.72,10
37.76,-122.22,10
40.98,-111.43,10
47.63,-122.32,10
33.61,-117.71,10
38.63,-121.52,10
26.75,-80.09,10
37.73,-122.19,10
37.64,-122.41,10
38.52,-121.77,10
33.42,-111.89,10
47.3,-122.25,10
28.54,-81.31,10
33.87,-117.72,10
41.57,-87.46,10
34.1,-118.32,10
32.93,-96.83,10
34.12,-117.89,10
38.95,-77.2,10
29.84,-95.39,10
37.9,-122.1,10
33.81,-118.15,10
37.01,-76.46,10
30.37,-81.76,10
26.68,-80.18,10
34.07,-117.48,10
33.42,-84.18,10
33.84,-118.27,10
42.9,-71.47,10
40.93,-73.84,10
40.72,-73.58,10
29.7,-95.15,10
40.89,-74.13,10
27.94,-82.33,10
39.18,-84.49,10
40.78,-74.2,10
34.06,-118.26,10
42.42,-83.22,10
40.86,-73.91,10
28.38,-81.5,10
34.03,-118.24,10
41.23,-111.98,10
29.69,-95.53,10
27.4,-80.4,10
34.49,-118.62,10
34.07,-118.12,10
34.19,-118.32,10
33.87,-84.48,10
25.93,-80.26,10
33.93,-118.24,10
33.57,-112.12,10
33.83,-84.34,10
38.71,-77.22,10
26.79,-80.1,10
43.88,-123.01,10
28.45,-81.43,10
32.91,-96.89,10
34.03,-117.66,10
40.98,-73.7,10
47.44,-122.22,10
47.18,-122.47,10
33.74,-84.23,10
39.08,-94.59,10
35.21,-80.86,10
33.6,-117.69,10
35.3,-80.85,10
40.86,-73.97,10
47.65,-122.35,10
34.07,-117.59,10
37.7,-122.11,10
40.31,-111.72,10
32.85,-117.18,10
42.44,-83.22,10
32.79,-96.75,10
42.44,-83.43,10
38.83,-77.45,10
34.09,-117.69,10
39.97,-83.02,9
42.19,-87.83,9
40.75,-111.6,9
41.82,-88.03,9
44.33,-123.06,9
33.34,-111.89,9
33.98,-118.4,9
47.54,-122.3,9
33.4,-111.89,9
42.2,-87.83,9
40.35,-111.77,9
32.93,-96.8,9
34.06,-118.45,9
